Date,IV,RV_20
2021-07-29,0.1807630096295087,0.13982906821505445
2021-07-30,0.1752597211706826,0.1564393447019286
2021-08-02,0.5349113971066282,0.1560894195055286
2021-08-03,0.540211910990484,0.14840651807483474
2021-08-04,0.552918775213174,0.12630767005724583
2021-08-05,0.5606224619966489,0.12503904481643663
2021-08-06,0.5711386007952353,0.12607644385821562
2021-08-09,0.5255112433407182,0.12477180736049348
2021-08-10,0.5341280792153394,0.12810178759219773
2021-08-11,0.5436032530327678,0.1263774010567094
2021-08-12,0.5527690068128079,0.1273773218507148
2021-08-13,0.5641821700126117,0.12605610158634653
2021-08-16,0.5225871773157852,0.12794677206302282
2021-08-17,0.5334368640235246,0.14804510092250117
2021-08-18,0.5471282637569606,0.14536669781341338
2021-08-20,0.4378417319167169,0.1495707172173837
2021-08-23,0.518462674367069,0.1495375465597912
2021-08-24,0.5281049462280694,0.14024551513668065
2021-08-25,0.5367179306126753,0.16027366389844494
2021-08-26,0.5459070344610472,0.16033773297622186
2021-08-27,0.5558025398243928,0.16346700105888534
2021-08-30,0.1670762754639116,0.14874504887512333
2021-08-31,0.1761670775430203,0.14975889205059578
2021-09-01,0.1780130400188383,0.1520435390824808
2021-09-02,0.1758313264868108,0.1511896775848081
2021-09-03,0.1724910107852824,0.15472434511136213
2021-09-06,0.29658215200402,0.15460922697348892
2021-09-07,0.1968843717435051,0.15552614604926052
2021-09-08,0.5275773709877826,0.15434820766329396
2021-09-09,0.1655839018877168,0.15414334335193736
2021-09-13,0.503483792571014,0.1602542178846244
2021-09-14,0.5114101901296133,0.161046618587491
2021-09-15,0.5215981454594038,0.15972542917903843
2021-09-16,0.540736653694134,0.153575121166527
2021-09-17,0.5522666072033688,0.15607051733461338
2021-09-20,0.5055349637738502,0.14332918492444016
2021-09-21,0.5156149852083501,0.143084699006463
2021-09-22,0.5197777689420042,0.14759575015011536
2021-09-23,0.5059180236825292,0.12759631516808173
2021-09-24,0.5094560525903533,0.14824110390850756
2021-09-27,0.2205998272930329,0.14483348011123415
2021-09-28,0.2307170714254452,0.14670235431697676
2021-09-29,0.2325477946949662,0.1889635051222858
2021-09-30,0.2290209977739877,0.1899137116968664
2021-10-01,0.2128780564431809,0.19776613411452515
2021-10-04,0.4944179382062104,0.19551595887580406
2021-10-05,0.502675943001925,0.20074595272794102
2021-10-06,0.1947761486045698,0.2002711336509558
2021-10-07,0.2000265711526257,0.19944757463784824
2021-10-08,0.200700714255712,0.19953491321430689
2021-10-11,0.4819524792226218,0.19609017487564487
2021-10-12,0.4934200579035515,0.19950911774647304
2021-10-13,0.5038352375172495,0.19986571800512334
2021-10-14,0.5319806289996897,0.1892949325693427
2021-10-18,0.4954583576241296,0.19027816445948667
2021-10-19,0.4991717401472442,0.19143743281978381
2021-10-20,0.5078868137892321,0.19152407354021608
2021-10-21,0.5021968535198263,0.2025114723711695
2021-10-22,0.546469473731856,0.2013144467227751
2021-10-25,0.2092414455050492,0.1872456785149136
2021-10-26,0.2124514272701259,0.18734725396494925
2021-10-27,0.2111851886379288,0.22560111762021903
2021-10-28,0.2226227475988628,0.19072136511425677
2021-10-29,0.210059423390424,0.189443185336565
2021-11-01,0.5160714993379407,0.19193146818477744
2021-11-02,0.5259704500220657,0.19180867637929164
2021-11-03,0.5264551915685912,0.1881744623883494
2021-11-04,0.5391465144892726,0.19298670975327376
2021-11-08,0.4772052250004585,0.2111735131496532
2021-11-09,0.4856360489610274,0.2205722859249841
2021-11-10,0.184691616632792,0.2191930953660627
2021-11-11,0.4940941387311242,0.21507011245140364
2021-11-12,0.405884974846293,0.21517785689956917
2021-11-15,0.4660690985311556,0.21518014265834945
2021-11-16,0.4839319577832098,0.21231107287203058
2021-11-17,0.5016997121938023,0.2121558160457675
2021-11-18,0.5111491049732467,0.230962411351232
2021-11-22,0.5701775792482919,0.24738191317437214
2021-11-23,0.5672012933351909,0.24760327820764885
2021-11-24,0.2378918967810734,0.25079251472459935
2021-11-25,0.2092708953752459,0.2512176278730336
2021-11-26,0.2043420092580552,0.21787573843173022
2021-11-29,0.2215987440337949,0.21877475517176526
2021-11-30,0.232092716059972,0.2173677784731618
2021-12-01,0.213866876261329,0.20758713784612465
2021-12-02,0.2014628969078615,0.20712506004668835
2021-12-03,0.2084544740738061,0.20916112124876424
2021-12-06,0.6318360748219245,0.2242639100981311
2021-12-07,0.5762965361804984,0.2108043764464576
2021-12-08,0.5459632284833146,0.21676130771791816
2021-12-09,0.2243861449914047,0.21677119824117758
2021-12-10,0.2350231422846663,0.21803330134501517
2021-12-13,0.5014881156952278,0.22463467841939289
2021-12-14,0.5100547057651051,0.2247836358768303
2021-12-15,0.523288419310955,0.22608765022917485
2021-12-16,0.5469242457937498,0.22612611050055786
2021-12-17,0.615714492176726,0.20699486886029952
2021-12-20,0.6133564846195838,0.16964602082436467
2021-12-21,0.6066658639372082,0.16876522029533678
2021-12-22,0.2244920672757997,0.1639551857834501
2021-12-23,0.5804642785492138,0.16410903978841226
2021-12-24,0.6149027187473305,0.16267384933464032
2021-12-27,0.2191598501580643,0.17208120666659296
2021-12-28,0.2191172261121501,0.18617929648342288
2021-12-29,0.2218959751337529,0.18744070619186573
2021-12-30,0.2201849016831271,0.189432570501198
2021-12-31,0.2109698955705775,0.1866390945501147
2022-01-03,0.4268018938781595,0.16922673706616853
2022-01-04,0.4578714168654235,0.1807139401362821
2022-01-05,0.4689189705418865,0.16388133310279998
2022-01-06,0.4166664568872107,0.16396777915623054
2022-01-07,0.4855597002526545,0.17810087510607345
2022-01-10,0.4518762338002989,0.16884288187995727
2022-01-11,0.4611304044696612,0.17702145110103787
2022-01-12,0.4738373014512889,0.17885915300059568
2022-01-13,0.4793034522711176,0.18295694957512112
2022-01-14,0.4866174277886387,0.23732313108985548
2022-01-17,0.454304204877258,0.2652367939017976
2022-01-18,0.4618459900821835,0.2660022118117987
2022-01-19,0.2900812249413191,0.26848850337813446
2022-01-20,0.473251698807598,0.2679723806775651
2022-01-21,0.4780261148018033,0.2668297063765848
2022-01-24,0.3000393538556183,0.26175329724656043
2022-01-25,0.2768169723656831,0.25160650846501015
2022-01-27,0.2838103386164766,0.32774554276877355
2022-01-28,0.2812162826183928,0.34765189629354926
2022-01-31,0.5574181600944828,0.34731478463992266
2022-02-01,0.5394184041434302,0.35358746672522207
2022-02-02,0.5419007610480924,0.34818559501710894
2022-02-03,0.2282010277369419,0.35129175673742
2022-02-04,0.6017298387029668,0.38639104947820035
2022-02-07,0.4423207845247634,0.3806061701357321
2022-02-08,0.4493424365532744,0.38692012768141887
2022-02-09,0.4596390333143363,0.3892459933671238
2022-02-10,0.1872694298968727,0.38758499044288214
2022-02-11,0.3996043335066326,0.39273002598397955
2022-02-14,0.4823264997940567,0.36353421802528324
2022-02-15,0.452702097814633,0.3510310677135752
2022-02-16,0.4641765735644683,0.35678238062901124
2022-02-17,0.4846490466276982,0.356836047968554
2022-02-18,0.3608468155675141,0.35824524062445934
2022-02-21,0.2376230516704637,0.3586940201850666
2022-02-22,0.3708431288267534,0.3627038417582756
2022-02-23,0.3896924966218579,0.3628876271682043
2022-02-24,0.5672754852549428,0.29632461499184903
2022-02-25,0.5072627561950368,0.271650454340121
2022-02-28,0.3227986942982173,0.27495775612285134
2022-03-02,0.3390603007616949,0.2622940431646527
2022-03-03,0.3361427884675314,0.2693058307744445
2022-03-04,0.3415814201197872,0.2981793978282592
2022-03-07,0.4206115366324809,0.2556764813605563
2022-03-08,0.2476714316763959,0.25706862850211465
2022-03-09,0.3797695100371641,0.24754677115537901
2022-03-10,0.3625349596121013,0.23855049342329254
2022-03-11,0.3148383589885339,0.2387951567578213
2022-03-14,0.3452372251009851,0.2261037937178659
2022-03-15,0.3748163422164788,0.2258045485997939
2022-03-16,0.3652284963414247,0.22500643419446556
2022-03-17,0.3965586528586259,0.21809815739819355
2022-03-21,0.2727425102321533,0.21438047045895844
2022-03-22,0.2811848278406994,0.21743498105892697
2022-03-23,0.3420476267447747,0.22921352987956187
2022-03-24,0.3027397287043802,0.22085755512407557
2022-03-25,0.3754473887734418,0.2227965088325603
2022-03-28,0.2976590975515681,0.2238232604523486
2022-03-29,0.2832714096910499,0.22671127870165933
2022-03-30,0.2618816049750138,0.22399632784810103
2022-03-31,0.2516862827987171,0.22408661104003771
2022-04-01,0.2348658061800603,0.22935539992010745
2022-04-04,0.4554657094112796,0.18224300300888532
2022-04-05,0.4300518861717433,0.18631114258092968
2022-04-06,0.4161554119260174,0.18467992207003442
2022-04-07,0.4241649161803997,0.18577897988758413
2022-04-08,0.2328205675400999,0.18612803955627738
2022-04-11,0.3402455707483011,0.22152171338650617
2022-04-12,0.273417200306406,0.22545060825035515
2022-04-13,0.2257072705733605,0.22951572205611606
2022-04-18,0.3364878382921832,0.23056865104430466
2022-04-19,0.3559500848704665,0.22792668590305426
2022-04-20,0.3622699464396018,0.24475487175450142
2022-04-21,0.2489852737618337,0.2602337366094494
2022-04-22,0.2187984528166527,0.24916144088111514
2022-04-25,0.2445799316008263,0.24917293700333776
2022-04-26,0.2251609055251094,0.2472162671353354
2022-04-27,0.2352548713058082,0.25636682464389876
2022-04-28,0.2201310621190675,0.2587421486459959
2022-04-29,0.2263830135672213,0.2575433424083542
2022-05-02,0.2607918083044671,0.2596458833308044
2022-05-04,0.4251964565343066,0.24414170943103833
2022-05-05,0.4372773430336793,0.24412187811486105
2022-05-06,0.2380557119118525,0.23767413466800213
2022-05-09,0.2414445761408307,0.23546049486304912
2022-05-10,0.2527788933486765,0.23662280181052406
2022-05-11,0.3543122514149758,0.2356889099942018
2022-05-12,0.4690895495641971,0.20285673409466956
2022-05-13,0.4532046307083878,0.20737897075305461
2022-05-16,0.3303683609025353,0.2305350060389434
2022-05-17,0.3381370817391967,0.21868802213039978
2022-05-18,0.3429478600058435,0.21823787721213866
2022-05-19,0.3513532523115109,0.21378685145770251
2022-05-20,0.341333134616383,0.1889655218561717
2022-05-23,0.3359003748937878,0.18904764951770905
2022-05-24,0.2623803257285094,0.1967343267213923
2022-05-25,0.2664583945371584,0.20016381188596677
2022-05-26,0.42052493131592,0.18727354329597345
2022-05-27,0.4018612034018435,0.1873618211762872
2022-05-30,0.2242104654479272,0.18715784198908328
2022-05-31,0.2326393376138157,0.1849353613817521
2022-06-01,0.2239240449393545,0.1886428426275474
2022-06-02,0.2175889484669904,0.18936348724533278
2022-06-03,0.2244567707778151,0.18669655416211267
2022-06-06,0.262567112785576,0.191381600109074
2022-06-07,0.2205660352765719,0.18918731106267153
2022-06-08,0.3569142479455565,0.19639615837252036
2022-06-09,0.3442251673596439,0.2051990728181612
2022-06-10,0.2230815901031931,0.19688431948724003
2022-06-13,0.3885320422180093,0.16511485699144207
2022-06-14,0.4014267837848309,0.16826422993671308
2022-06-15,0.4079431241803393,0.17105162720482764
2022-06-16,0.472377203444837,0.15344722149227674
2022-06-17,0.4714027391617521,0.15287009077526387
2022-06-20,0.3275077452645607,0.16740692639980514
2022-06-21,0.3371986802011779,0.16231153811575574
2022-06-22,0.3373989652535317,0.15993529118447386
2022-06-23,0.3437095503633618,0.1584759287374655
2022-06-24,0.3572319196937223,0.15847380024500143
2022-06-27,0.2357779611299476,0.15729285575160398
2022-06-28,0.2364225998615664,0.15930382394677106
2022-06-29,0.2431310784790248,0.15855627240608036
2022-06-30,0.2393964599549308,0.16764527558031056
2022-07-01,0.2315310907717054,0.16755086237005265
2022-07-04,0.3573391663462059,0.16671255600058335
2022-07-05,0.3625149421723672,0.16658067261859985
2022-07-06,0.3763438987886053,0.15796974021895094
2022-07-07,0.4123087231616234,0.1473078548932016
2022-07-08,0.4273222818967174,0.14667270678437877
2022-07-11,0.2553443631403873,0.1455233269414256
2022-07-12,0.3249631049214397,0.14159058160108776
2022-07-13,0.3333693472860813,0.14852522883092276
2022-07-14,0.2434543282451526,0.14816605539380068
2022-07-15,0.2480093343855436,0.14920834227108393
2022-07-18,0.3205542756538744,0.13404691437657817
2022-07-19,0.3303361143712174,0.13026223621597363
2022-07-20,0.1956821149216955,0.14144735450196216
2022-07-21,0.1811092737173441,0.15328778069414847
2022-07-22,0.3830000770616505,0.14871172129320723
2022-07-25,0.1990439326287301,0.15192988296398424
2022-07-26,0.199897255115612,0.1489772055620776
2022-07-27,0.1974241108875236,0.14450053365191395
2022-07-28,0.1795536807286775,0.1480007052603344
2022-07-29,0.1783933955973872,0.18710184864073556
2022-08-01,0.3647989006252752,0.18426401336911194
2022-08-02,0.1902627252673634,0.18423429114283393
2022-08-03,0.1950131236547407,0.1874043287684379
2022-08-04,0.2274002965469841,0.18653507714931605
2022-08-05,0.1910802065648758,0.1868492979634728
2022-08-08,0.3100142744211028,0.1963269068223614
2022-08-10,0.3213248208821698,0.19711361256734156
2022-08-11,0.1943404340514248,0.18994733260404015
2022-08-12,0.1744138724982966,0.19115604650915385
2022-08-16,0.3122602895075909,0.19578005715933094
2022-08-17,0.2782797019855654,0.19548115740622374
2022-08-18,0.2817203032072888,0.19826847534230457
2022-08-19,0.216831501984458,0.1891369900419457
2022-08-22,0.3432349849041013,0.18476487881300827
2022-08-23,0.3330438634302252,0.18247117947520447
2022-08-24,0.329063992771687,0.18653827593395483
2022-08-25,0.2997624877813745,0.209648722061483
2022-08-26,0.2302806603152862,0.22600300483960933
2022-08-29,0.192519528550653,0.21766498720343658
2022-08-30,0.1807443933519632,0.193090969253382
2022-09-01,0.1933978348599456,0.1922128561721051
2022-09-02,0.1928070989408085,0.21265094554743014
2022-09-05,0.2730877428722678,0.21712419156697688
2022-09-06,0.2748380294328124,0.23848689640999363
2022-09-07,0.2539489778454235,0.23825158826322101
2022-09-08,0.3102475249919978,0.22880128068380473
2022-09-09,0.2038512120730963,0.22820597573121873
2022-09-12,0.2901491502339578,0.2304164854655352
2022-09-13,0.3090126996223375,0.23191421067401796
2022-09-14,0.3205144994453027,0.23176342554572052
2022-09-15,0.2812735385319134,0.23934443363404564
2022-09-16,0.1944120345975782,0.24273329938103494
2022-09-19,0.3066475304099642,0.24502725361041577
2022-09-20,0.2751165114335849,0.24020677415711528
2022-09-21,0.3130942132201216,0.24034315514116145
2022-09-22,0.3113593093647746,0.24270311489429303
2022-09-23,0.2140750992064612,0.22740715401735928
2022-09-26,0.2758006963603472,0.2117176593493865
2022-09-27,0.2520424221344107,0.21093449391848884
2022-09-28,0.2549567845013141,0.20512726910208742
2022-09-29,0.2488282963645909,0.20667321832797658
2022-09-30,0.2354434591723454,0.18527018197275502
2022-10-03,0.2554215406078015,0.17710266940309682
2022-10-04,0.3774773380686909,0.1471331772067182
2022-10-06,0.3818456615119601,0.14633884399179106
2022-10-07,0.3933971176351872,0.1505612181930084
2022-10-10,0.3064024667731938,0.15058776793617756
2022-10-11,0.3000131331528145,0.14732193458077095
2022-10-12,0.242964121357258,0.14958526949989787
2022-10-13,0.318690443964375,0.14269545458723654
2022-10-14,0.32705632886004,0.13086344205753064
2022-10-17,0.309823406127366,0.1194756517223616
2022-10-18,0.325254688242581,0.11434233967947204
2022-10-19,0.3628503875937067,0.11425493012640323
2022-10-20,0.3311152384165262,0.11193441183963998
2022-10-21,0.1652433658029432,0.0948953778747158
2022-10-24,0.1985497836542083,0.08654532303086011
2022-10-25,0.2005197776493809,0.08980495947645131
2022-10-27,0.1971284408105902,0.0888290109966031
2022-10-28,0.1971781412730691,0.08480299695597841
2022-10-31,0.195125401408429,0.08031782259280751
2022-11-01,0.1985526079774131,0.08162029029292994
2022-11-02,0.3411225200768322,0.0807238992314333
2022-11-03,0.204870562208115,0.080697303904818
2022-11-04,0.1886491073266221,0.0827928694672059
2022-11-07,0.2950556440368094,0.0759331750429891
2022-11-09,0.3224849239868697,0.07555954942298593
2022-11-10,0.1792983690739491,0.08449784179906038
2022-11-11,0.3175213135801331,0.07144658980939311
2022-11-15,0.299106722038705,0.06977242555292992
2022-11-16,0.1759034090107165,0.06893338162034575
2022-11-17,0.170054891225875,0.08188960436350831
2022-11-18,0.3147275383365371,0.084991323934924
2022-11-21,0.2930010208441784,0.08613349404172042
2022-11-22,0.2964010551214805,0.08575026158875539
2022-11-23,0.2962253595046104,0.10290038776000118
2022-11-24,0.3055107011555236,0.10036179131388667
2022-11-25,0.1364788525098964,0.11801686037461634
2022-11-28,0.1455225220049365,0.1431239541408735
2022-11-29,0.1460259202730926,0.14435998176230064
2022-11-30,0.1457978231949078,0.14364309635389066
2022-12-01,0.1425348654228961,0.1478309618197613
2022-12-02,0.1425222570822245,0.1488851615928155
2022-12-05,0.2843352549970834,0.14876445771135532
2022-12-06,0.2911812594110986,0.14902206161080714
2022-12-07,0.2124575321342062,0.15383873015678673
2022-12-08,0.2978205507727843,0.15114903366613336
2022-12-09,0.2354557447829351,0.15515476335840903
2022-12-12,0.2807502840177875,0.15850557063279228
2022-12-13,0.2840254173624384,0.16439333116098248
2022-12-14,0.2886942202517015,0.1652090464252933
2022-12-15,0.2061186803538637,0.15955805408502297
2022-12-16,0.3076342332082245,0.1597760325950154
2022-12-19,0.2797880721890536,0.15989875554824973
2022-12-20,0.2848358488783886,0.15993794828638913
2022-12-21,0.3067030157242909,0.14892948676380638
2022-12-22,0.298519714899779,0.14829691915962012
2022-12-23,0.1595846700234905,0.1352824010960836
2022-12-26,0.1576852197075767,0.11144609830952448
2022-12-27,0.1595922971586885,0.11004801971644028
2022-12-28,0.1613019319973143,0.1430028180740189
2022-12-29,0.1522761707398772,0.17872004192657245
2022-12-30,0.1579834884726106,0.1774132157669052
2023-01-02,0.2717282764035781,0.17806323468923954
2023-01-03,0.3082910190365259,0.17756530815245283
2023-01-04,0.1719609570498259,0.1739158359746215
2023-01-05,0.2506910325372891,0.18587833903496906
2023-01-06,0.207352636360723,0.18283781186632123
2023-01-09,0.2075310724642241,0.18011236823634447
2023-01-10,0.2089136215777366,0.17373635583349303
2023-01-11,0.1756362290441371,0.17276872493536563
2023-01-12,0.1923889595643726,0.17230422905240741
2023-01-13,0.1967933174855028,0.17222912409890317
2023-01-16,0.2723894481672781,0.17422036544339586
2023-01-17,0.2763338806316144,0.17427014329580803
2023-01-18,0.1750838378367024,0.1734730852831285
2023-01-19,0.2407210240760824,0.17836076450964444
2023-01-20,0.164211127294899,0.1816114807921021
2023-01-23,0.1580535523450856,0.1797338875867684
2023-01-24,0.1571129868835834,0.1892310265791943
2023-01-25,0.1717802432330463,0.16571798936434873
2023-01-27,0.2233678789413073,0.12170393705162164
2023-01-30,0.4213439288222848,0.12663715049547558
2023-01-31,0.3508948105820182,0.124493738716264
2023-02-01,0.1990484564180492,0.12946010086665083
2023-02-02,0.3630680549141643,0.13153668285169265
2023-02-03,0.2079373390413728,0.13329391805165067
2023-02-06,0.2704829064629918,0.13313522310097828
2023-02-07,0.2641320220543172,0.13417288360273022
2023-02-08,0.2714002391513214,0.13689499609234132
2023-02-09,0.1697745909155358,0.15240005563092798
2023-02-10,0.1631006797370008,0.17289905949260473
2023-02-13,0.2730056378542405,0.17181288490326388
2023-02-14,0.2728921977567892,0.1720394976764917
2023-02-15,0.2768989046791838,0.17205300415676505
2023-02-16,0.2826610734025953,0.1768956982630404
2023-02-17,0.2141971941986012,0.1729344030613967
2023-02-20,0.2876547244069948,0.17547558350197964
2023-02-21,0.2740948502050735,0.17570329884328406
2023-02-22,0.1696824024178611,0.1687473021188384
2023-02-23,0.1662167082501692,0.16991664768849832
2023-02-24,0.1535728686429211,0.16975019697424684
2023-02-27,0.1494819770825569,0.16651415173453682
2023-02-28,0.1503653249613078,0.1692640818978431
2023-03-01,0.1425632886302238,0.176147117241264
2023-03-02,0.1443917821339715,0.1749760799553279
2023-03-03,0.1334060967320061,0.15894741791246428
2023-03-06,0.1351006218593309,0.15876059380473403
2023-03-08,0.2783351668267158,0.1585825009407519
2023-03-09,0.1390073182154484,0.162802039514679
2023-03-10,0.1503062904495191,0.14928358143792875
2023-03-13,0.3360571532624793,0.13413784868358694
2023-03-14,0.3354784857199276,0.13387549993337422
2023-03-15,0.3619397398281614,0.12985489748816595
2023-03-16,0.3673259095118812,0.12998274715206332
2023-03-17,0.1652976016911346,0.12340140106888277
2023-03-20,0.2355025220751703,0.12222740247272024
2023-03-21,0.2400850065253194,0.12059492202746605
2023-03-22,0.2185759409111253,0.12029052978535391
2023-03-23,0.1979235627173146,0.11604576983309782
2023-03-24,0.1530128770878148,0.1151967313595384
2023-03-27,0.1850034810982199,0.11673861555501018
2023-03-28,0.1731843123754778,0.1164952190016611
2023-03-29,0.159112193860851,0.11245864686638594
2023-03-31,0.1519671839982695,0.09888939718439015
2023-04-03,0.2771593263850329,0.12866185312614456
2023-04-05,0.145811675359892,0.13762177597265526
2023-04-06,0.1387881196840593,0.13775450674675713
2023-04-10,0.2499730300439048,0.13702212594270577
2023-04-11,0.2656137949446865,0.129631483232588
